Carrier_Name,Carrier_Full_Name,Service_Type,Week_Date,Year,Month,Month_Name,Week_of_Year,Quarter,Season,Fiscal_Year,Bus_Departures,Passenger_Departures,Passengers_Per_Bus,Baseline_2019_Buses,Baseline_2019_Passengers,Bus_Recovery_Percent,Passenger_Recovery_Percent,Bus_WoW_Change,Passenger_WoW_Change,Bus_4wk_MA,Passenger_4wk_MA,Bus_12wk_MA,Passenger_12wk_MA,COVID_Period,Days_Since_Pandemic_Start,Is_COVID_Period,Economic_Period,Is_High_Inflation,Avg_Temp_F,Precipitation_Inches,Snow_Inches,Weather_Condition,Major_Weather_Event,Is_Severe_Weather,Is_Snow_Week,Is_Hot_Week,Is_Cold_Week,Is_Holiday,Is_Holiday_Season,NYC_Event,Is_Tourism_Peak
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,10/4/2021,2021,10,October,40,4,Fall,2022,29,720,24.82758621,44,1048,-34.09090909,-31.29770992,0,-5.387647832,28.5,697,26.58333333,780.25,COVID-Recovery-Late,568,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,10/4/2021,2021,10,October,40,4,Fall,2022,17,411,24.17647059,35,752,-51.42857143,-45.34574468,0,4.050632911,17.25,393.25,17.83333333,467.8333333,COVID-Recovery-Late,568,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,10/11/2021,2021,10,October,41,4,Fall,2022,34,1052,30.94117647,113,4152,-69.91150442,-74.6628131,0,3.543307087,33.75,1011.25,34.5,892,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,10/11/2021,2021,10,October,41,4,Fall,2022,144,3623,25.15972222,460,14129,-68.69565217,-74.35770401,16.12903226,3.573470555,129,3448.25,114.75,2978.25,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,10/11/2021,2021,10,October,41,4,Fall,2022,16,288,18,111,3522,-85.58558559,-91.82282794,0,3.971119134,16,275.75,16,230.0833333,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,10/11/2021,2021,10,October,41,4,Fall,2022,59,1538,26.06779661,118,3262,-50,-52.85101165,7.272727273,26.16899098,56.25,1353.5,58.08333333,1591.083333,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,10/11/2021,2021,10,October,41,4,Fall,2022,100,1660,16.6,295,5504,-66.10169492,-69.84011628,-0.99009901,6.752411576,98.75,1603.75,94.83333333,1531.583333,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,10/11/2021,2021,10,October,41,4,Fall,2022,25,785,31.4,75,2819,-66.66666667,-72.15324583,0,10.56338028,25,715,22.5,625.5833333,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,10/11/2021,2021,10,October,41,4,Fall,2022,17,755,44.41176471,47,1771,-63.82978723,-57.36871824,0,6.638418079,17,711.5,17,685.5,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,10/11/2021,2021,10,October,41,4,Fall,2022,2147,48954,22.80111784,2500,86541,-14.12,-43.43259264,-0.27868091,1.771236123,2146,47139,2122.083333,42758.83333,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,10/11/2021,2021,10,October,41,4,Fall,2022,29,922,31.79310345,44,1048,-34.09090909,-12.02290076,0,28.05555556,28.75,773,26.91666667,788.8333333,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,10/11/2021,2021,10,October,41,4,Fall,2022,24,879,36.625,35,752,-31.42857143,16.88829787,41.17647059,113.8686131,18.75,520.5,18.41666667,503.5,COVID-Recovery-Late,575,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,10/18/2021,2021,10,October,42,4,Fall,2022,33,1063,32.21212121,113,4152,-70.79646018,-74.39788054,-2.941176471,1.045627376,33.75,1025.25,34.33333333,907.9166667,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,10/18/2021,2021,10,October,42,4,Fall,2022,126,3626,28.77777778,460,14129,-72.60869565,-74.33647109,-12.5,0.082804306,129.75,3524.5,116.8333333,3049.083333,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,10/18/2021,2021,10,October,42,4,Fall,2022,16,277,17.3125,111,3522,-85.58558559,-92.13515048,0,-3.819444444,16,279,16,237.4166667,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,10/18/2021,2021,10,October,42,4,Fall,2022,54,1300,24.07407407,118,3262,-54.23728814,-60.14714899,-8.474576271,-15.47464239,55.75,1340.75,57.66666667,1560.083333,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,10/18/2021,2021,10,October,42,4,Fall,2022,93,1579,16.97849462,295,5504,-68.47457627,-71.31177326,-7,-4.879518072,97.75,1598.5,94.75,1535.666667,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,10/18/2021,2021,10,October,42,4,Fall,2022,25,759,30.36,75,2819,-66.66666667,-73.07555871,0,-3.312101911,25,736.5,22.91666667,640.6666667,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,10/18/2021,2021,10,October,42,4,Fall,2022,18,735,40.83333333,47,1771,-61.70212766,-58.49802372,5.882352941,-2.649006623,17.25,721.5,17.08333333,690.0833333,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,10/18/2021,2021,10,October,42,4,Fall,2022,2139,49531,23.15614773,2500,86541,-14.44,-42.76585665,-0.372612948,1.178657515,2146.25,48106.75,2127,43549.16667,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,10/18/2021,2021,10,October,42,4,Fall,2022,29,763,26.31034483,44,1048,-34.09090909,-27.19465649,0,-17.24511931,29,791.5,27.25,788.25,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,10/18/2021,2021,10,October,42,4,Fall,2022,18,482,26.77777778,35,752,-48.57142857,-35.90425532,-25,-45.16496018,19,541.75,18.5,504.6666667,COVID-Recovery-Late,582,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,10/25/2021,2021,10,October,43,4,Fall,2022,33,1015,30.75757576,113,4152,-70.79646018,-75.5539499,0,-4.515522107,33.5,1036.5,34.08333333,920.0833333,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,10/25/2021,2021,10,October,43,4,Fall,2022,126,3434,27.25396825,460,14129,-72.60869565,-75.6953783,0,-5.295091009,130,3545.25,118.8333333,3106.916667,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,10/25/2021,2021,10,October,43,4,Fall,2022,16,263,16.4375,111,3522,-85.58558559,-92.5326519,0,-5.054151625,16,276.25,16,242.8333333,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,10/25/2021,2021,10,October,43,4,Fall,2022,53,1230,23.20754717,118,3262,-55.08474576,-62.29307174,-1.851851852,-5.384615385,55.25,1321.75,57.08333333,1518.916667,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,10/25/2021,2021,10,October,43,4,Fall,2022,89,1545,17.35955056,295,5504,-69.83050847,-71.92950581,-4.301075269,-2.153261558,95.75,1584.75,94.33333333,1536.916667,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,10/25/2021,2021,10,October,43,4,Fall,2022,25,701,28.04,75,2819,-66.66666667,-75.1330259,0,-7.641633729,25,738.75,23.33333333,650.5833333,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,10/25/2021,2021,10,October,43,4,Fall,2022,18,715,39.72222222,47,1771,-61.70212766,-59.62732919,0,-2.721088435,17.5,728.25,17.16666667,691.75,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,10/25/2021,2021,10,October,43,4,Fall,2022,2137,50615,23.68507253,2500,86541,-14.52,-41.51327117,-0.093501636,2.188528396,2144,49300.5,2128.75,44424.91667,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,10/25/2021,2021,10,October,43,4,Fall,2022,29,741,25.55172414,44,1048,-34.09090909,-29.29389313,0,-2.883355177,29,786.5,27.58333333,784.1666667,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,10/25/2021,2021,10,October,43,4,Fall,2022,17,421,24.76470588,35,752,-51.42857143,-44.01595745,-5.555555556,-12.65560166,19,548.25,18.41666667,501.0833333,COVID-Recovery-Late,589,TRUE,Early-Recovery,FALSE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,11/1/2021,2021,11,November,44,4,Fall,2022,35,999,28.54285714,113,4152,-69.02654867,-75.93930636,6.060606061,-1.57635468,33.75,1032.25,34.08333333,934.5,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Coach USA,Coach USA Inc,Commuter,11/1/2021,2021,11,November,44,4,Fall,2022,125,3624,28.992,460,14129,-72.82608696,-74.35062637,-0.793650794,5.532906232,130.25,3576.75,120.6666667,3186.75,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
DeCamp,DeCamp Bus Lines,Commuter,11/1/2021,2021,11,November,44,4,Fall,2022,33,338,10.24242424,111,3522,-70.27027027,-90.40318001,106.25,28.51711027,20.25,291.5,17.41666667,255.8333333,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Greyhound,Greyhound Lines,Intercity,11/1/2021,2021,11,November,44,4,Fall,2022,54,1296,24,118,3262,-54.23728814,-60.26977315,1.886792453,5.365853659,55,1341,56.75,1469.416667,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
HCEE - Community,HCEE Community Coach,Commuter,11/1/2021,2021,11,November,44,4,Fall,2022,98,1575,16.07142857,295,5504,-66.77966102,-71.38444767,10.11235955,1.941747573,95,1589.75,94.25,1538.333333,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Lakeland,Lakeland Bus,Regional,11/1/2021,2021,11,November,44,4,Fall,2022,29,825,28.44827586,75,2819,-61.33333333,-70.73430294,16,17.68901569,26,767.5,24.08333333,670.8333333,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Martz,Martz Group,Regional,11/1/2021,2021,11,November,44,4,Fall,2022,18,718,39.88888889,47,1771,-61.70212766,-59.45793337,0,0.41958042,17.75,730.75,17.25,693.5,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
NJ Transit,NJ Transit Corporation,Commuter,11/1/2021,2021,11,November,44,4,Fall,2022,2131,50514,23.70436415,2500,86541,-14.76,-41.62997885,-0.280767431,-0.199545589,2138.5,49903.5,2128,45270.08333,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,11/1/2021,2021,11,November,44,4,Fall,2022,29,774,26.68965517,44,1048,-34.09090909,-26.14503817,0,4.453441296,29,800,27.91666667,779.0833333,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Trailways,Trailways System,Intercity,11/1/2021,2021,11,November,44,4,Fall,2022,17,379,22.29411765,35,752,-51.42857143,-49.60106383,0,-9.976247031,19,540.25,18.41666667,493.5833333,COVID-Recovery-Late,596,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NYC Marathon Week,TRUE
Academy,Academy Bus,Regional,11/8/2021,2021,11,November,45,4,Fall,2022,35,998,28.51428571,113,4152,-69.02654867,-75.96339114,0,-0.1001001,34,1018.75,34.08333333,953.5,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Coach USA,Coach USA Inc,Commuter,11/8/2021,2021,11,November,45,4,Fall,2022,125,3753,30.024,460,14129,-72.82608696,-73.43761059,0,3.559602649,125.5,3609.25,122.1666667,3277.083333,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,11/8/2021,2021,11,November,45,4,Fall,2022,37,380,10.27027027,111,3522,-66.66666667,-89.21067575,12.12121212,12.4260355,25.5,314.5,19.16666667,269.8333333,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Greyhound,Greyhound Lines,Intercity,11/8/2021,2021,11,November,45,4,Fall,2022,54,1241,22.98148148,118,3262,-54.23728814,-61.9558553,0,-4.24382716,53.75,1266.75,56.41666667,1429.25,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,11/8/2021,2021,11,November,45,4,Fall,2022,96,1616,16.83333333,295,5504,-67.45762712,-70.63953488,-2.040816327,2.603174603,94,1578.75,94,1547.416667,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Lakeland,Lakeland Bus,Regional,11/8/2021,2021,11,November,45,4,Fall,2022,29,809,27.89655172,75,2819,-61.33333333,-71.3018801,0,-1.939393939,27,773.5,24.83333333,692,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Martz,Martz Group,Regional,11/8/2021,2021,11,November,45,4,Fall,2022,18,724,40.22222222,47,1771,-61.70212766,-59.11914173,0,0.835654596,18,723,17.33333333,698.6666667,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,11/8/2021,2021,11,November,45,4,Fall,2022,2120,52268,24.65471698,2500,86541,-15.2,-39.60319386,-0.516189582,3.472304708,2131.75,50732,2126.916667,46274.5,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,11/8/2021,2021,11,November,45,4,Fall,2022,29,733,25.27586207,44,1048,-34.09090909,-30.05725191,0,-5.297157623,29,752.75,27.75,759.5,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Trailways,Trailways System,Intercity,11/8/2021,2021,11,November,45,4,Fall,2022,18,438,24.33333333,35,752,-48.57142857,-41.75531915,5.882352941,15.56728232,17.5,430,18.41666667,488.8333333,COVID-Recovery-Late,603,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Academy,Academy Bus,Regional,11/15/2021,2021,11,November,46,4,Fall,2022,33,1098,33.27272727,113,4152,-70.79646018,-73.55491329,-5.714285714,10.02004008,34,1027.5,33.91666667,980,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Coach USA,Coach USA Inc,Commuter,11/15/2021,2021,11,November,46,4,Fall,2022,126,3777,29.97619048,460,14129,-72.60869565,-73.26774719,0.8,0.639488409,125.5,3647,123.5,3378.916667,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,11/15/2021,2021,11,November,46,4,Fall,2022,37,406,10.97297297,111,3522,-66.66666667,-88.47245883,0,6.842105263,30.75,346.75,20.91666667,286.75,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Greyhound,Greyhound Lines,Intercity,11/15/2021,2021,11,November,46,4,Fall,2022,54,1219,22.57407407,118,3262,-54.23728814,-62.63028817,0,-1.7727639,53.75,1246.5,56,1373.5,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,11/15/2021,2021,11,November,46,4,Fall,2022,99,1652,16.68686869,295,5504,-66.44067797,-69.98546512,3.125,2.227722772,95.5,1597,94.75,1565.25,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Lakeland,Lakeland Bus,Regional,11/15/2021,2021,11,November,46,4,Fall,2022,29,815,28.10344828,75,2819,-61.33333333,-71.08903867,0,0.741656366,28,787.5,25.58333333,714,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Martz,Martz Group,Regional,11/15/2021,2021,11,November,46,4,Fall,2022,18,738,41,47,1771,-61.70212766,-58.32862789,0,1.933701657,18,723.75,17.41666667,705.8333333,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,11/15/2021,2021,11,November,46,4,Fall,2022,2127,51546,24.23413258,2500,86541,-14.92,-40.4374805,0.330188679,-1.381342313,2128.75,51235.75,2125.75,47166.91667,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,11/15/2021,2021,11,November,46,4,Fall,2022,29,697,24.03448276,44,1048,-34.09090909,-33.49236641,0,-4.911323329,29,736.25,28,741.9166667,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Trailways,Trailways System,Intercity,11/15/2021,2021,11,November,46,4,Fall,2022,19,437,23,35,752,-45.71428571,-41.88829787,5.555555556,-0.228310502,17.75,418.75,18.41666667,482.25,COVID-Recovery-Late,610,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
Academy,Academy Bus,Regional,11/29/2021,2021,11,November,48,4,Fall,2022,36,1103,30.63888889,113,4152,-68.14159292,-73.4344894,9.090909091,0.455373406,34.75,1049.5,34,1005.333333,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
Coach USA,Coach USA Inc,Commuter,11/29/2021,2021,11,November,48,4,Fall,2022,129,3908,30.29457364,460,14129,-71.95652174,-72.34057612,2.380952381,3.468361133,126.25,3765.5,125.1666667,3494.5,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
DeCamp,DeCamp Bus Lines,Commuter,11/29/2021,2021,11,November,48,4,Fall,2022,37,428,11.56756757,111,3522,-66.66666667,-87.84781374,0,5.418719212,36,388,22.66666667,305.8333333,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
Greyhound,Greyhound Lines,Intercity,11/29/2021,2021,11,November,48,4,Fall,2022,55,1408,25.6,118,3262,-53.38983051,-56.83629675,1.851851852,15.50451189,54.25,1291,55.75,1350.25,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
HCEE - Community,HCEE Community Coach,Commuter,11/29/2021,2021,11,November,48,4,Fall,2022,92,1638,17.80434783,295,5504,-68.81355932,-70.23982558,-7.070707071,-0.847457627,96.25,1620.25,94.75,1582.916667,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
Lakeland,Lakeland Bus,Regional,11/29/2021,2021,11,November,48,4,Fall,2022,29,863,29.75862069,75,2819,-61.33333333,-69.3863072,0,5.889570552,29,828,26.33333333,742.5,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
Martz,Martz Group,Regional,11/29/2021,2021,11,November,48,4,Fall,2022,18,713,39.61111111,47,1771,-61.70212766,-59.74025974,0,-3.387533875,18,723.25,17.5,713.4166667,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
NJ Transit,NJ Transit Corporation,Commuter,11/29/2021,2021,11,November,48,4,Fall,2022,2155,51761,24.01902552,2500,86541,-13.8,-40.18904334,1.316408087,0.41710317,2133.25,51522.25,2137.083333,48444.25,COVID-Recovery-Late,624,TRUE,Early-Recovery,FALSE,48,4,1,Cool/Rainy,Ice Storm,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Thanksgiving Week,TRUE
